x	y
0.500408913884576	0.526272677393239
0.495620968522525	0.53971941587693
0.504173793998342	0.527079481702261
0.503478109629481	0.524121199235849
0.501759360012334	0.524748713698439
0.502536889601051	0.532816756788653
0.495661891132465	0.539002256491151
0.477737787982221	0.527169126625503
0.50036799127466	0.525286583237787
0.484612786450808	0.523583329696501
0.516205041318443	0.479657317316426
0.572841933464255	0.39843901687477
0.613068859027638	0.51515670691337
0.595390291536986	0.509688366596689
0.583768270316116	0.468272412066936
0.615687906063126	0.543932727268469
0.614623918204974	0.521790431232027
0.600341927338602	0.517397829994003
0.634553229241971	0.625061382786936
0.592034637522475	0.578535667633365
0.567276458513658	0.665491243160875
0.592934934941062	0.577459928554669
0.593139547990641	0.575846319936626
0.593168193817675	0.574914012734732
0.589702048756347	0.585886551337424
0.59367154191984	0.573336262086158
0.628210224702338	0.64245249789233
0.593917077579432	0.57279839254681
0.593262315820437	0.575398095320145
0.608239991055572	0.567419697153334
0.590029429635722	0.587500159955467
0.567235535903644	0.665491243160875
0.609917818062705	0.576025609782896
0.607380616246999	0.575935964859492
0.59526752370719	0.571274428852171
0.628373915142148	0.642362852968926
0.596167821125532	0.57064691438942
0.599523475140043	0.569840110080398
0.610122431112529	0.577639218400939
0.606398473608629	0.578535667633365
0.613273472077216	0.568854015925107
0.613887311226197	0.580418211021081
0.612045793779254	0.578446022709961
0.609713205013127	0.581852529792316
0.611145496360667	0.648189772978884
0.631893259596223	0.617082984619587
0.636640282348506	0.629453984024583
0.63459415185174	0.620041267085999
0.593548774090043	0.573156972239888
0.712469878552539	0.62434422340078
0.712469878552539	0.624254578477914
0.710014521956615	0.62766108556027
0.710014521956615	0.62766108556027
0.712674491602117	0.62416493355451
0.712428955942525	0.62434422340078
0.712633568992349	0.624523513247588
0.659311408250788	0.62766108556027
0.659761556959959	0.628557534792695
0.62186722016295	0.508074757978646
0.623347390964111	0.511596010562889
0.712674491602117	0.62416493355451
0.651290576704022	0.597540391356802
0.712715414212131	0.624792448017262
0.61298701380761	0.514798127220508
0.692090418806371	0.599960804283866
0.712551723772321	0.624702803093858
0.669603444648784	0.546272459764631
0.712183420282933	0.620310201855673
0.712551723772321	0.624702803093858
0.712633568992349	0.62434422340078
0.712469878552539	0.624702803093858
0.674248160875909	0.558275914984424
0.703630594807213	0.623447774168893
0.689635062210447	0.596554297201511
0.712510801162553	0.624882092940128
0.659311408250788	0.627750730483674
0.729657374724006	0.525376228160975
0.742957222952745	0.511750199830853
0.743325526442133	0.512198424446958
0.745126121278326	0.451239876654243
0.743898442980364	0.512467359216632
0.741770467263078	0.510943395521831
0.745126121278326	0.451239876654243
0.743079990782541	0.510943395521831
0.74311682113148	0.510970288998799
0.744348591688798	0.512019134600527
0.744184901250707	0.511839844754095
0.744348591688798	0.512019134600527
0.744798740399688	0.511033040445074
0.74504427605928	0.522328300771374
0.733094873958299	0.526451967239671
0.741770467263078	0.5107641056754
0.73227642175974	0.53971941587693
0.749750376199831	0.471858208995885
0.741770467263078	0.511212330291505
0.766896949763002	0.529320604782894
0.749791298810581	0.472306433612044
0.741688622044032	0.510943395521831
0.729821065163816	0.526003742623566
0.729821065163816	0.526093387546808
0.747458710044453	0.472844303151391
0.729657374724006	0.525376228160975
0.742957222952745	0.511750199830853
0.733094873958299	0.526451967239671
0.729657374724006	0.525376228160975
0.742588919463356	0.511570909984422
0.729657374724006	0.525376228160975
0.500818139983905	0.527438061395177
0.744716895178187	0.511929489677284
0.746067341305945	0.51363274321857
0.74459412734839	0.512108779523769
0.746067341305945	0.51363274321857
0.743079990782541	0.512108779523769
0.736532373192592	0.514080967834675
0.729616452113992	0.526183032469997
0.736491450581842	0.514170612757917
0.736327760143751	0.514170612757917
0.742834455122949	0.512198424446958
0.729861987773584	0.526183032469997
0.736409605362796	0.514170612757917
0.749791298810581	0.472844303151391
0.736450527973547	0.514170612757917
0.729861987773584	0.526183032469997
0.736491450581842	0.514170612757917
0.744103056029206	0.475085426231971
0.736409605362796	0.514170612757917
0.748318084853027	0.505743989974802
0.741688622044032	0.510943395521831
0.736409605362796	0.514170612757917
0.729902910383598	0.526093387546808
0.75433370851304	0.516501380761739
0.736491450581842	0.514170612757917
0.741729544654783	0.511391620137937
0.776063614386966	0.498303461347162
0.776063614386966	0.503592511817412
0.776063614386966	0.503592511817412
0.776063614386966	0.503592511817412
0.76824739589076	0.485304947479576
0.775081471748596	0.498662041040078
0.76824739589076	0.485215302556387
0.775122394359347	0.498572396116836
0.775163316967642	0.499199910579426
0.768370163720556	0.485125657633145
0.775204239578393	0.498751685963267
0.768329241109806	0.485215302556387
0.76407328967769	0.466300223755977
0.763909599237143	0.466927738218567
0.773690103010088	0.495793403496855
0.775245162189143	0.498662041040078
0.775204239578393	0.498930975809752
0.768288318499055	0.485304947479576
0.763909599237143	0.466927738218567
0.773731025620838	0.496062338266529
0.768288318499055	0.485932461942166
0.774426709988865	0.497586301961383
0.763950521847894	0.466569158525651
0.774058406499476	0.498124171500731
0.773690103010088	0.49597269334334
0.774426709988865	0.497675946884572
0.774017483891181	0.498662041040078
0.774140251720977	0.498213816423919
0.763909599237143	0.466927738218567
0.783879832883172	0.582928268871012
0.783879832883172	0.582928268871012
0.783879832883172	0.582928268871012
0.784166291153515	0.583286848564089
0.750118679689219	0.559979168525871
0.750814364059701	0.617620854158935
0.749422995321192	0.562578871299205
0.743407371661179	0.521342206615868
0.741688622044032	0.528155220780956
0.742629842071651	0.529230959859651
0.742179693363217	0.522686880464237
0.750814364059701	0.617800144005742
0.750077757080924	0.561861711913588
0.749300227491396	0.562847806068879
0.749668530980785	0.615917600618026
